name,address
국립해양박물관 화장실(외부),부산광역시 영도구 해양로301번길 45
영도문화예술회관,부산광역시 영도구 함지로79번길 6 (동삼동)
영선동 국민은행,부산광역시 영도구 태종로 110(영선동1가)
태종대온천주유소,부산광역시 영도구 태종로 806-1 (동삼동)
태종대유원지 제11호 공중화장실(곤포),부산광역시 영도구 동삼동 산 19-3
부산해양경찰서 중리출장소,부산광역시 영도구 절영로 438
영도새마을금고(봉래지점),부산광역시 영도구 대교로 11(봉래동3가)
절영해안산책로7호,부산광역시 영도구 동삼동 산 71-4
부산영도우체국,부산광역시 영도구 태종로 89
흰여울마을 안내센터(2층),부산광역시 영도구 절영로 194(영선동4가)
태종에너지청학주유소,부산광역시 영도구 태종로 376 (청학동)
부산은행 청학동지점,부산광역시 영도구 태종로 321(청학동)
영도구장애인복지관,부산광역시 영도구 함지로79번길 6
태종아리랑,부산광역시 영도구 와치로 328(동삼동)
부산은행 영도출장소,부산광역시 영도구 태종로 423(청학동)
남항동행정복지센터,부산광역시 영도구 남항로9번길 1 (남항동1가)
동삼혁신도시 아라마루,부산광역시 영도구 해양로301번길 55
영도새마을금고(본점),부산광역시 영도구 태종로 361(청학동)
태종대유원지 체육공원 공중화장실(3호),부산광역시 영도구 동삼동 산 29-1
부산항국제크루즈터미널,부산광역시 영도구 해양로301번길 17 국제크루즈터미널
영도구노인복지관 분관,부산광역시 영도구 봉래길 372
성모신협,부산광역시 영도구 영선대로 83-1
영선2동행정복지센터,부산광역시 영도구 영선대로 65 (영선동3가)
대교파출소,부산광역시 영도구 태종로 81
고신대 문헌정보관(6호동),부산광역시 영도구 와치로 194 (동삼동)
고신대 음악동(2호동),부산광역시 영도구 와치로 194 (동삼동)
고신대 제1강의동(1호동),부산광역시 영도구 와치로 194 (동삼동)
고신대 제2강의동(5호동),부산광역시 영도구 와치로 194 (동삼동)
고신대 행정동(3호동),부산광역시 영도구 와치로 194 (동삼동)
김선조기념관(월드미션센터),부산광역시 영도구 와치로 194 (동삼동)
고신대 제3강의동(9호동),부산광역시 영도구 와치로 194 (동삼동)
고신대 제4강의동(10호동),부산광역시 영도구 와치로 194 (동삼동)
(주)나부코직영 우원주유소,부산광역시 영도구 태종로 181 (봉래동4가)
태종대새마을금고(청학지점),부산광역시 영도구 태종로 310-1(청학동)
영선주유소,부산광역시 영도구 영선대로 63 (영선동3가)
홍등대,부산광역시 영도구 남항서로 60
절영해안산책로8호,부산광역시 영도구 동삼동 628-112
봉래1동행정복지센터,부산광역시 영도구 대교로6번길 5 (봉래동3가)
사격장앞,부산광역시 영도구 절영로 326
중리지구,부산광역시 영도구 중리남로 2-13
실내사격장(2층),부산광역시 영도구 절영로 319
봉래2동행정복지센터,부산광역시 영도구 태종로165번길 1-8 (봉래동4가)
태종대새마을금고(남항지점),부산광역시 영도구 남항로 7 (남항동1가)
영도구청 보건소,부산광역시 영도구 태종로 423
동삼동새마을금고(지점),부산광역시 영도구 태종로 800(동삼동)
청학1동행정복지센터,부산광역시 영도구 청학서로 78 (청학동)
영도구게이트볼장,부산광역시 영도구 함지로 29 (동삼동)
영도도서관,부산광역시 영도구 함지로79번길 6 (동삼동)
부산영도경찰서,부산광역시 영도구 태종로 46
태종대유원지 태원광장(7호),부산광역시 영도구 전망로 24
동삼1동행정복지센터,부산광역시 영도구 중리로 44-1 (동삼동)
동삼하리항,부산광역시 영도구 하리해안길 17-10
동삼지구대,부산광역시 영도구 태종로 618
상리종합사회복지관,부산광역시 영도구 상리로 63-16 (동삼동)
파고라,부산광역시 영도구 흰여울길 148-1
태종대유원지 제8호 공중화장실(구명사),부산광역시 영도구 전망로 316
흰여울마을안내센터,부산광역시 영도구 절영로 194(영선동4가)
동삼동패총전시관,부산광역시 영도구 태종로 729
동삼동새마을금고(본점),부산광역시 영도구 동삼로 65-1(동삼동)
영도마리노오토캠핑장,부산광역시 영도구 해양로 13-16
감지해변산책로2호,부산광역시 영도구 절영로490번길 52
흰여울문화마을,부산광역시 영도구 흰여울길 140
실내사격장(1층),부산광역시 영도구 절영로 319
감지해변,부산광역시 영도구 감지해변길 79
부산해양경찰서,부산광역시 영도구 해양로 293
청학2동행정복지센터,부산광역시 영도구 태종로 394 (청학동)
75광장,부산광역시 영도구 절영로 371
해양특구주유소,부산광역시 영도구 해양로 270
신선3동 공영주차장,부산광역시 영도구 영마루길 143
영선지구대,부산광역시 영도구 남항시장길 328
피아크,부산광역시 영도구 해양로195번길 180 (동삼동)
해양대 대학본부,부산광역시 영도구 태종로 727 국립한국해양대학교
부산해양경찰서 청학출장소,부산광역시 영도구 해양로 53
영도조내기고구마역사기념관,부산광역시 영도구 벚꽃길 75
태종대유원지 육군레이더 앞 공중화장실(4호),부산광역시 영도구 동삼동 산 29-1
절영해안산책로2호,부산광역시 영도구 해안산책길 51
동삼3동행정복지센터,부산광역시 영도구 상리로 39 (동삼동)
봉래산체육공원,부산광역시 영도구 벚꽃길 207-6
찬새미작은도서관,부산광역시 영도구 하나길 733
상수도사업본부 영도사업소 화장실,부산광역시 영도구 상수도길 10
산정체육공원,부산광역시 영도구 산제당길 198
태종대신협,부산광역시 영도구 동삼로 84(동삼동)
함지골청소년수련관,부산광역시 영도구 절영로 321 (동삼동)
부산동삼3동우체국,부산광역시 영도구 상리로 37
남항시장 1호,부산광역시 영도구 절영로49번길 73-5(영선동2가)
태종대유원지 관리사무실 공중화장실(2호),부산광역시 영도구 동삼동 산 29-1
남항관리사업소 현장사무실 화장실,부산광역시 영도구 대평북로 6
부산콘서트홀 2층 관객화장실2,부산광역시 부산진구 동평로 250 (연지동)
부산콘서트홀 지하1층 관객 화장실1,부산광역시 부산진구 동평로 250 (연지동)
부산콘서트홀 1층 관객화장실2,부산광역시 부산진구 동평로 250 (연지동)
밭개마을센터,부산광역시 부산진구 동성로112번길 47 (전포동)
항도주유소,"부산광역시 부산진구 신암로 14, 항도주유소 (범천동)"
백양산 양묘장,부산광역시 부산진구 당감동 산 34
부전지구대,부산광역시 부산진구 부전로 185
부산시설공단 본사 3층,부산광역시 부산진구 새싹로174(연지동)
부산진구보건소,부산광역시 부산진구 황령대로8번길 36
엄광산 가야약수터 위 임도,부산광역시 부산진구 가야동 산 81-1
부산콘서트홀 1층 관객화장실1,부산광역시 부산진구 동평로 250 (연지동)
성지종합사회복지관,부산광역시 부산진구 성지로153번길 101 (초읍동)
부산콘서트홀 지하1층 관객화장실2,부산광역시 부산진구 동평로 250 (연지동)
개금1동주민센터,부산광역시 부산진구 가야대로454번길 9
부산시민공원방문자센터 1층,부산광역시 부산진구 시민공원로 73
부산시민공원 시민사랑채,부산광역시 부산진구 시민공원로 73
어린이대공원 제8호,부산광역시 부산진구 초읍동 43
어린이대공원 제12호,부산광역시 부산진구 초읍동 43산 98-1
부산평화시장,부산광역시 부산진구 자유평화로 7  (범천동)
동의과학대학교,부산광역시 부산진구 양지로 54
양정1동주민센터,부산광역시 부산진구 동평로406번길 38
부산고용복지플러스센터 3층,부산광역시 부산진구 중앙대로 994
영광도서,"부산광역시 부산진구 서면문화로 10, 영광도서 (부전동)"
부산양정동우체국,부산광역시 부산진구 거제대로 22번길 20
연지오토셀프주유소,"부산광역시 부산진구 동평로 239, 연지오토셀프주유소 (연지동)"
백양가족공원,부산광역시 부산진구 당감동 794-2
부산진구노인복지관신암분관,부산광역시 부산진구 신암로135번길 32
"개금쉼터 4,5층",부산광역시 부산진구 백양대로210
중부지하도상가 서면몰 2호,부산광역시 부산진구 중앙대로 지하717
어린이대공원 제11호,부산광역시 부산진구 초읍동 43
X모텔,"부산광역시 부산진구 신천대로50번길 34, X모텔 (부전동)"
서면전자랜드,부산광역시 부산진구 서전로 4  (부전동)
부산시설공단 본사 4층,부산광역시 부산진구 새싹로174(연지동)
전포2치안센터,"부산광역시 부산진구 전포대로276번길 1, 전포2치안센터 (전포동)"
부산부암동우체국,부산광역시 부산진구 동평로 211
중부지하도상가 부전몰A,부산광역시 부산진구 중앙대로 지하737
어린이대공원 제5호,부산광역시 부산진구 초읍동 43
하나은행(서면역지점),"부산광역시 부산진구 중앙대로 743, 하나은행 서면역지점 (부전동)"
대양주유소,"부산광역시 부산진구 새싹로 61-1, 대양주유소 (부암동)"
부산진구 어린이청소년도서관,"부산광역시 부산진구 백양순환로110번길 25, 부암3동 주민센터 (부암동)"
양정119안전센터,"부산광역시 부산진구 연수로 50, 양정119안전센터 (양정동)"
개금종합사회복지관,"부산광역시 부산진구 백양관문로77번길 140, 개금종합사회복지관 (개금동)"
부산진구종합사회복지관,"부산광역시 부산진구 복지로 117-12, 부산진구종합사회복지관 (개금동)"
부전1동주민센터 5층,부산광역시 부산진구 범전로5번길 13
성지주유소,"부산광역시 부산진구 동평로 289, 성지주유소 (연지동)"
이샘병원,"부산광역시 부산진구 황령대로 12, 이샘병원 (범천동)"
진성3주유소,부산광역시 부산진구 백양대로 78 (당감동)
기업은행(부전동지점),"부산광역시 부산진구 중앙대로 735, 기업은행 부전동지점 (부전동)"
부산고용복지플러스센터 5층,부산광역시 부산진구 중앙대로 994
당감1치안센터,"부산광역시 부산진구 백양대로 50, 당감1치안센터 (당감동)"
부암3동주민센터,"부산광역시 부산진구 백양순환로110번길 25, 부암3동주민센터 (부암동)"
범천1동주민센터,부산광역시 부산진구 범일로192번길 21
어린이대공원 제3호,부산광역시 부산진구 초읍동 43
이마트트레이더스 서면점,"부산광역시 부산진구 시민공원로 31, 이마트트레이더스 서면점 (부암동)"
부산시설공단 본사 5층,부산광역시 부산진구 새싹로174(연지동)
부산시민공원 문화예술촌,부산광역시 부산진구 시민공원로 73
